,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
176,2022-04-25,39457.86,40807.2,37402.29,38469.56,11727.92999,2022-05-01 23:59:59.999,457312685.4205401,403650,5737.78142,223951454.9517123,0
177,2022-05-02,38467.62,40026.12,33700.0,34026.72,13022.21353,2022-05-08 23:59:59.999,479796859.263006,392080,6235.71153,230612459.859921,0
178,2022-05-09,34031.91,34230.0,24427.94,31291.08,45194.994837,2022-05-15 23:59:59.999,1339882573.868924,1172812,20443.545101,608223543.9023482,0
179,2022-05-16,31292.17,31292.17,28616.56,30259.73,25440.58756,2022-05-22 23:59:59.999,756370289.9987779,563694,12154.02988,361187851.5682749,0
180,2022-05-23,30260.66,30661.68,27989.0,29438.12,20977.75417,2022-05-29 23:59:59.999,614650319.0978137,517743,10235.74487,299832755.0356469,0
181,2022-05-30,29438.12,32374.17,29247.39,29890.21,21586.23899,2022-06-05 23:59:59.999,659728248.0230078,580950,10635.02649,324879177.9958382,0
182,2022-06-06,29891.56,31741.11,26528.0,26542.47,22922.75362,2022-06-12 23:59:59.999,677665312.7644635,646023,11029.61005,326647886.0707089,0
183,2022-06-13,26554.24,26856.27,17589.89,20548.64,77404.343195,2022-06-19 23:59:59.999,1646635616.7115064,1453644,34981.332206,740950604.1999514,0
184,2022-06-20,20546.89,21894.22,19603.63,21026.12,38458.23403,2022-06-26 23:59:59.999,798441150.6506883,825242,18351.11801,380846079.0854523,0
185,2022-06-27,21026.12,21522.72,18600.0,19290.38,28607.00071,2022-07-03 23:59:59.999,565982442.82667,554998,14562.28385,287999042.7079075,0
186,2022-07-04,19293.94,22500.0,19033.07,20849.48,47727.91667,2022-07-10 23:59:59.999,1001328606.5857725,924964,23396.75697,491115223.8548569,0
187,2022-07-11,20849.45,21672.23,18900.0,20789.77,54382.21582,2022-07-17 23:59:59.999,1106809222.202078,1176877,26806.68986,546024821.1433883,0
188,2022-07-18,20796.12,24283.76,20759.57,22581.29,65094.53518,2022-07-24 23:59:59.999,1487478518.1673038,1190461,32162.77338,735059128.982298,0
189,2022-07-25,22583.42,24679.0,20710.25,23304.38,61289.42073,2022-07-31 23:59:59.999,1392829279.672423,1107134,30252.21025,688127181.250699,0
190,2022-08-01,23306.59,23644.21,22390.0,23178.29,35876.157,2022-08-07 23:59:59.999,827814790.7140695,816033,18388.53304,424514196.7280177,0
191,2022-08-08,23178.7,25061.63,22664.29,24312.88,50333.88564,2022-08-14 23:59:59.999,1210166185.7126017,1202248,25908.08722,623177005.3900667,0
192,2022-08-15,24316.89,25220.0,20761.12,21514.97,61107.8448,2022-08-21 23:59:59.999,1395669464.961667,1417688,30789.57505,703220929.7804013,0
193,2022-08-22,21518.06,21900.0,19521.59,19557.34,54717.29784,2022-08-28 23:59:59.999,1147458643.074942,1011267,27299.91738,572593915.2340089,0
194,2022-08-29,19555.78,20578.88,19542.0,20004.67,85976.64403,2022-09-04 23:59:59.999,1722221219.8111727,1151530,43077.56065,862947348.9077317,0
195,2022-09-05,20003.63,21880.0,18530.0,21832.88,94275.04786,2022-09-11 23:59:59.999,1921293444.635932,1255000,46302.12186,943174647.5784357,0
196,2022-09-12,21832.88,22804.78,19330.23,19418.47,80632.86128,2022-09-18 23:59:59.999,1678623441.2425995,1267058,40397.03014,840964184.8273423,0
197,2022-09-19,19419.35,19957.7,18130.0,18809.1,83603.77789,2022-09-25 23:59:59.999,1589975405.1468906,1256116,41161.24202,782812561.9127399,0
198,2022-09-26,18807.93,20407.18,18463.86,19440.48,25086.86361,2022-09-29 02:59:59.999,483070875.124951,290770,12789.50279,246340173.271755,0
199,2023-03-06,20632.41,50000.0,20632.41,22333.49,4303.08407,2023-03-12 23:59:59.999,93442872.3766899,120280,801.40308,17645571.9710212,0
200,2023-03-13,22333.49,28468.94,21801.0,28054.4,8214.48877,2023-03-19 23:59:59.999,206685635.9243424,350450,4855.92473,122353273.1986543,0
201,2023-03-20,28059.66,28947.0,26695.43,27996.95,6511.21503,2023-03-26 23:59:59.999,182281637.3153365,225468,3692.30426,103368290.2643434,0
202,2023-03-27,27998.36,29185.45,26531.0,28177.74,3561.14234,2023-04-02 23:59:59.999,99659691.707975,110114,1812.76887,50833154.8055969,0
203,2023-04-03,28182.28,28776.7,27233.32,28338.15,2780.19309,2023-04-09 23:59:59.999,78029465.5310167,81451,1671.37844,46943184.9394551,0
204,2023-04-10,28338.15,31045.25,28185.43,30327.67,5100.45862,2023-04-16 23:59:59.999,153712594.542804,117942,2688.125,80901699.6558196,0
205,2023-04-17,30326.36,30495.51,27134.74,27592.99,5047.82019,2023-04-23 23:59:59.999,146497127.3033221,119920,2696.50074,78334802.3926451,0
206,2023-04-24,27590.32,30018.81,26950.0,29226.94,4981.37421,2023-04-30 23:59:59.999,143237825.800066,156366,2362.00373,67605664.7280367,0
207,2023-05-01,29243.12,29879.7,27669.6,28458.48,3701.44338,2023-05-07 23:59:59.999,106451126.3993747,155694,1587.56391,45486431.1709071,0
208,2023-05-08,28460.43,28669.72,25826.69,26931.49,4263.35064,2023-05-14 23:59:59.999,115806204.7578676,163886,2117.54016,57366323.7985719,0
209,2023-05-15,26930.38,27676.26,26373.03,26752.18,2773.28978,2023-05-21 23:59:59.999,75015979.2163227,95779,1178.6028,31883940.3118004,0
210,2023-05-22,26751.6,28265.25,25877.0,28068.1,3369.52507,2023-05-28 23:59:59.999,90359560.0174116,99582,1767.17466,47354428.8258996,0
211,2023-05-29,28068.1,28451.0,26506.81,27128.08,2196.39398,2023-06-04 23:59:59.999,60202896.2905529,79024,982.43721,26866632.4695136,0
212,2023-06-05,27115.59,27394.76,25357.01,25938.66,2530.38484,2023-06-11 23:59:59.999,66381620.2045817,93193,1210.4084,31759336.9154003,0
213,2023-06-12,25934.8,26808.09,24750.01,26336.34,2788.09185,2023-06-18 23:59:59.999,71724119.3836789,76515,1312.02636,33733141.107078,0
214,2023-06-19,26336.33,31461.99,26253.36,30473.45,5850.1503,2023-06-25 23:59:59.999,172831956.6751355,169768,2499.59631,73341078.484497,0
215,2023-06-26,30480.4,31272.89,29500.0,30614.66,3722.92395,2023-07-02 23:59:59.999,113503564.129684,95143,1695.52399,51679638.1527786,0
216,2023-07-03,30614.67,31544.21,29718.06,30169.7,4405.51724,2023-07-09 23:59:59.999,134743964.3774777,88013,2051.18594,62722480.4224146,0
217,2023-07-10,30169.71,31826.11,29918.01,30247.31,5161.97303,2023-07-16 23:59:59.999,158103806.3794835,97681,2539.78884,77811898.3052385,0
218,2023-07-17,30238.18,30424.32,29550.0,30094.75,2915.09094,2023-07-23 23:59:59.999,87345764.9296918,59499,1343.32085,40266664.9812061,0
219,2023-07-24,30082.5,30096.67,28821.71,29278.67,2336.24188,2023-07-30 23:59:59.999,68464845.3373612,46581,1098.18294,32166283.137723,0
220,2023-07-31,29279.05,30057.47,28564.1,29042.97,2565.9223,2023-08-06 23:59:59.999,74898477.7931381,61730,1221.35261,35655170.932798,0
221,2023-08-07,29042.97,30224.07,28667.88,29281.43,2341.21162,2023-08-13 23:59:59.999,68962716.0274879,54736,1292.7928,38050028.8761852,0
222,2023-08-14,29281.1,29657.61,25002.0,26190.06,4835.02488,2023-08-20 23:59:59.999,132124765.807225,86938,2060.94729,56477160.6182144,0
223,2023-08-21,26188.52,26800.0,25350.0,26087.31,4379.79328,2023-08-27 23:59:59.999,114210481.1593895,71392,2297.13991,59854274.9626017,0
224,2023-08-28,26088.16,28121.37,25317.31,25969.59,2839.31577,2023-09-03 23:59:59.999,75617102.4228257,73173,1309.28691,34855603.2459976,0
225,2023-09-04,25969.6,26449.48,25342.72,25832.05,1888.35004,2023-09-10 23:59:59.999,48822774.9410921,50509,913.80557,23633145.0598656,0
226,2023-09-11,25833.26,26886.13,24899.0,26533.06,3753.3777,2023-09-17 23:59:59.999,97882359.5209169,83934,1551.2697,40362181.256827,0
227,2023-09-18,26532.74,27489.59,26139.15,26253.2,2539.75226,2023-09-24 23:59:59.999,68318226.1660537,67079,1131.0624,30415874.9031154,0
228,2023-09-25,26244.99,28049.39,25992.01,27984.22,2881.35457,2023-10-01 23:59:59.999,76906710.4276167,77000,1234.07986,32923552.4127161,0
229,2023-10-02,27995.74,28590.83,27170.07,27934.94,3112.67641,2023-10-08 23:59:59.999,86451750.6533101,81944,1390.2279,38565401.6382132,0
230,2023-10-09,27932.95,27998.46,26529.3,27155.95,1983.94773,2023-10-15 23:59:59.999,53833031.7740162,56165,945.28893,25637923.230974,0
231,2023-10-16,27158.02,30393.05,27115.98,30002.43,5105.56369,2023-10-22 23:59:59.999,147523257.0751034,119187,2141.67436,62090712.4636252,0
232,2023-10-23,30002.55,35254.05,29892.89,34533.5,5997.42133,2023-10-29 23:59:59.999,200003391.4393737,175406,2802.0914,93517533.4111026,0
233,2023-10-30,34546.07,35978.22,34047.69,35040.65,5977.32554,2023-11-05 23:59:59.999,207725067.8239361,185292,2726.62631,94683380.2340222,0
234,2023-11-06,35036.05,38027.02,34536.58,37071.15,6303.1236,2023-11-12 23:59:59.999,227809129.0585,155441,3151.05957,113669398.2149772,0
235,2023-11-13,37085.26,37977.96,34688.0,37386.15,5729.48831,2023-11-19 23:59:59.999,209307707.198049,122064,2862.68144,104530870.6319382,0
236,2023-11-20,37385.58,38435.77,35645.05,37449.28,5269.60417,2023-11-26 23:59:59.999,196280480.5193725,119319,2548.07623,94829870.3200726,0
237,2023-11-27,37459.8,40290.1,36719.44,39989.05,5500.54814,2023-12-03 23:59:59.999,210486101.6465723,137458,2757.48171,105459639.5598435,0
238,2023-12-04,39986.55,44734.19,39986.55,43790.94,8528.47154,2023-12-10 23:59:59.999,367184537.1889348,203340,4223.39669,181735014.6202718,0
239,2023-12-11,43790.93,43808.15,40179.45,41341.19,10233.92054,2023-12-17 23:59:59.999,430536024.6989004,239573,5098.81798,214339970.9471621,0
240,2023-12-18,41333.16,44410.37,40508.33,43029.46,8290.36357,2023-12-24 23:59:59.999,356215314.3014558,191030,4046.89234,173719839.2907331,0
241,2023-12-25,43020.77,43817.21,41284.28,42274.27,7140.28937,2023-12-31 23:59:59.999,304279428.6904158,169371,3796.22253,161671120.1522898,0
242,2024-01-01,42274.27,45917.99,40555.0,43949.18,10788.89909,2024-01-07 23:59:59.999,473985266.0927008,296169,5283.56613,231934672.290853,0
243,2024-01-08,43952.73,49000.0,41382.95,41709.38,13389.45995,2024-01-14 23:59:59.999,606611922.2191783,535349,6555.923,297024530.943613,0
244,2024-01-15,41700.0,43564.0,40250.0,41555.4,10594.12261,2024-01-21 23:59:59.999,446957820.2025864,351486,5506.46549,232210729.2953173,0
245,2024-01-22,41553.64,42831.67,38508.01,42026.53,11010.16147,2024-01-28 23:59:59.999,446860174.2946562,419088,5584.98111,226592639.2054475,0
246,2024-01-29,42026.54,43916.0,41792.83,42561.28,6928.40336,2024-02-04 23:59:59.999,297395307.383132,422062,3729.08213,160061570.813171,0
247,2024-02-05,42567.25,48600.0,42232.98,48314.26,6145.9587,2024-02-11 23:59:59.999,277998830.5594219,367531,3307.67964,149025702.3182555,0
248,2024-02-12,48316.65,52843.76,47719.39,52149.98,6640.60603,2024-02-18 23:59:59.999,337921225.0970341,520385,3683.43211,187490112.7999309,0
249,2024-02-19,52153.26,52999.99,50500.0,51720.0,4499.23931,2024-02-25 23:59:59.999,231862676.6104689,356641,2514.9018,129577448.1675052,0
250,2024-02-26,51730.26,64140.67,50895.42,63148.45,8780.88329,2024-03-03 23:59:59.999,521083637.5719818,810884,4530.35658,268056606.651558,0
251,2024-03-04,63143.11,70315.2,59112.0,69029.99,12559.11643,2024-03-10 23:59:59.999,836260447.0591965,1134620,6528.70727,434710566.0629151,0
252,2024-03-11,69029.99,73816.97,64500.0,68344.0,10975.1576,2024-03-17 23:59:59.999,768482790.8682638,903337,5865.41563,411539391.3952172,0
253,2024-03-18,68343.73,68916.0,60750.0,67178.73,12921.28261,2024-03-24 23:59:59.999,837883518.1715355,958991,6395.11747,414880982.7200514,0
254,2024-03-25,67201.99,71787.47,66369.84,71308.0,4414.72867,2024-03-31 23:59:59.999,307864760.124913,445922,2281.83098,159087514.3586329,0
255,2024-04-01,71288.01,71301.68,64500.0,69357.99,3901.29881,2024-04-07 23:59:59.999,262809871.6415368,483033,1918.74542,129187046.8930837,0
256,2024-04-08,69357.24,72758.94,60002.1,65732.05,7015.092,2024-04-14 23:59:59.999,472839140.2065777,716199,3488.17653,235404861.7930331,0
257,2024-04-15,65728.01,66950.63,59610.57,64937.98,6430.93377,2024-04-21 23:59:59.999,408460092.2511852,652255,3400.85635,216025183.4462201,0
258,2024-04-22,64944.01,67256.0,62361.43,63097.14,4477.03057,2024-04-28 23:59:59.999,290278712.0856468,399060,2235.05249,144947520.0183835,0
259,2024-04-29,63072.01,64708.5,56500.0,64018.01,10056.48356,2024-05-05 23:59:59.999,607291645.1778036,682235,5180.07517,313016488.0887284,0
260,2024-05-06,64026.19,65565.74,60162.49,61453.99,7596.75865,2024-05-12 23:59:59.999,474988394.1174657,607271,3842.20466,240102067.720899,0
261,2024-05-13,61454.0,67751.09,60739.18,66266.3,7285.80335,2024-05-19 23:59:59.999,470981094.9620262,654738,3664.80375,236614237.3582548,0
262,2024-05-20,66262.0,72000.0,66066.29,68476.02,7043.77789,2024-05-26 23:59:59.999,487279343.4993045,867500,3648.63526,252652508.9669241,0
263,2024-05-27,68476.01,70612.18,66604.0,67731.99,4501.08312,2024-06-02 23:59:59.999,306961257.1019555,564816,2273.183,154983276.6173907,0
264,2024-06-03,67731.98,71990.0,67576.54,69636.26,6583.12485,2024-06-09 23:59:59.999,463243388.5845517,611909,3287.97302,231266341.1658666,0
265,2024-06-10,69636.26,70177.68,65032.0,66636.54,8079.6535,2024-06-16 23:59:59.999,545875190.3398372,987796,4301.34181,290530057.9372244,0
266,2024-06-17,66636.54,67251.99,63136.84,63167.97,8106.8922,2024-06-23 23:59:59.999,527206970.7497929,870462,4275.82053,277855367.6899905,0
267,2024-06-24,63175.36,63336.63,58416.86,62684.0,11235.6247,2024-06-30 23:59:59.999,687961429.1280622,997145,5996.97883,367080896.3722261,0
268,2024-07-01,62683.85,63819.01,53417.77,55860.01,17019.0467,2024-07-07 23:59:59.999,992455538.8883771,1637844,7898.51477,461456617.2521282,0
269,2024-07-08,55860.0,61439.97,54117.5,60811.99,15727.63623,2024-07-14 23:59:59.999,909522893.2141635,1837387,7947.22141,459570297.8090688,0
270,2024-07-15,60812.0,68392.0,60675.67,68174.0,21286.22123,2024-07-21 23:59:59.999,1382645655.6869655,3631180,9891.89883,642334145.9977856,0
271,2024-07-22,68174.01,69415.69,63440.01,68248.0,16553.09826,2024-07-28 23:59:59.999,1106699311.2646945,1946237,8375.29867,559740901.0515758,0
272,2024-07-29,68248.01,70052.0,57120.0,58134.0,22114.12266,2024-08-04 23:59:59.999,1416873508.4886518,1968985,10894.84634,698449599.0573483,0
273,2024-08-05,58139.99,62887.5,49001.0,58723.25,33301.55229,2024-08-11 23:59:59.999,1859217861.6960125,2306977,16153.302,902648469.6774325,0
274,2024-08-12,58724.0,61844.14,56127.11,58434.36,18597.30897,2024-08-18 23:59:59.999,1098186642.026638,1243757,10445.42257,615946166.3303522,0
275,2024-08-19,58434.36,65087.87,57816.39,64270.0,17742.17117,2024-08-25 23:59:59.999,1089870745.478148,1293289,7895.26441,484970413.9792951,0
276,2024-08-26,64254.61,64511.99,57200.0,57301.35,20681.80213,2024-09-01 23:59:59.999,1240090726.531196,2009727,9531.84431,571457540.1221025,0
277,2024-09-02,57300.0,59820.0,52527.66,54874.0,23594.1943,2024-09-08 23:59:59.999,1324963147.3778305,1425071,11564.9158,649390779.208405,0
278,2024-09-09,54874.0,60676.53,54584.01,59140.22,25124.06628,2024-09-15 23:59:59.999,1449645628.142828,2030078,11940.95432,688340712.8947349,0
279,2024-09-16,59134.0,64138.87,57425.0,63586.0,21902.78559,2024-09-22 23:59:59.999,1337199754.1042736,1126889,10952.86513,668124718.5408612,0
280,2024-09-23,63587.99,66523.17,62562.51,65612.88,16393.85626,2024-09-29 23:59:59.999,1057029075.5090863,1510722,7809.92336,503390997.10331,0
281,2024-09-30,65612.88,65635.74,59851.34,62821.62,21448.83431,2024-10-06 23:59:59.999,1330018502.8197167,1140990,10421.56202,646518465.657172,0
282,2024-10-07,62821.62,64451.58,58868.76,62850.21,20432.04627,2024-10-13 23:59:59.999,1268435695.2913482,778476,9874.11635,613221845.8609544,0
283,2024-10-14,62850.21,69390.0,62438.01,69024.01,24766.46774,2024-10-20 23:59:59.999,1658953296.2297325,981744,12124.08302,811330321.765289,0
284,2024-10-21,69024.01,69516.0,65187.76,67948.0,19875.6185,2024-10-27 23:59:59.999,1336870511.2521732,1103633,9418.09663,633376913.2326068,0
285,2024-10-28,67948.0,73637.46,67450.0,68748.0,23590.07995,2024-11-03 23:59:59.999,1662114723.2843056,1284800,11934.52004,840933073.6073643,0
286,2024-11-04,68751.45,81572.11,66787.99,80440.0,41298.37926,2024-11-10 23:59:59.999,3079457283.648741,1687963,21183.00003,1579800522.6740692,0
287,2024-11-11,80436.0,93483.99,80272.0,89870.32,48963.43849,2024-11-17 23:59:59.999,4315075694.210926,2302241,25242.58406,2224319304.857719,0
288,2024-11-18,89887.99,99692.0,89382.0,98015.98,34042.15698,2024-11-24 23:59:59.999,3246498709.734636,1886205,17442.93301,1664341935.683043,0
289,2024-11-25,98026.79,99033.0,90752.06,97260.01,28943.15122,2024-12-01 23:59:59.999,2758912089.391265,1563078,14625.48159,1394440118.6669228,0
290,2024-12-02,97260.01,104149.99,91500.0,101179.62,40092.37794,2024-12-08 23:59:59.999,3946110019.031738,2060214,20497.71905,2017399651.0649,0
291,2024-12-09,101180.53,105200.0,94100.62,104442.66,24536.1706,2024-12-15 23:59:59.999,2437615768.5645094,1463311,12420.3381,1234468952.7094157,0
292,2024-12-16,104449.16,108363.1,92129.0,95096.01,29467.85493,2024-12-22 23:59:59.999,2960306267.561509,1643690,14300.36022,1437876809.7807462,0
293,2024-12-23,95096.01,99879.98,92377.77,93564.0,20658.50791,2024-12-29 23:59:59.999,1976917125.9214797,1054156,10380.08249,993615718.5754869,0
294,2024-12-30,93564.0,98944.0,91310.0,98349.19,17594.8361,2025-01-05 23:59:59.999,1677630352.1339285,901650,9069.46858,864142391.7186046,0
295,2025-01-06,98349.19,102754.08,91150.05,94503.99,25776.29891,2025-01-12 23:59:59.999,2475127800.1151576,1248895,12737.42078,1223303189.187371,0
296,2025-01-13,94503.99,106314.27,89226.0,101189.9,34885.81168,2025-01-19 23:59:59.999,3474095496.8272815,1791108,17705.4613,1764409754.9717069,0
297,2025-01-20,101189.89,109382.75,99422.77,102573.26,40841.7414,2025-01-26 23:59:59.999,4271649625.039181,2254017,20913.96326,2188505038.0542674,0
298,2025-01-27,102571.52,106449.66,96151.14,97664.01,35169.67707,2025-02-02 23:59:59.999,3572583552.2257314,1656348,17122.84705,1740770307.1026146,0
299,2025-02-03,97668.01,102576.0,91134.42,96479.5,39260.20082,2025-02-09 23:59:59.999,3819273306.233957,1877213,19327.0001,1881640880.1677618,0
300,2025-02-10,96478.98,98861.6,94072.16,96122.02,20941.87155,2025-02-16 23:59:59.999,2027280790.4100769,1013298,10507.6509,1017313574.2324454,0
301,2025-02-17,96122.01,99799.0,93357.64,96267.63,19719.52108,2025-02-23 23:59:59.999,1902297882.5890956,1116401,9714.02293,937355347.435374,0
302,2025-02-24,96267.63,96512.14,78187.99,94275.9,73242.4793,2025-03-02 23:59:59.999,6354967492.618231,4719555,36500.3286,3169957518.0389767,0
303,2025-03-03,94276.79,94422.86,80000.0,80716.74,67996.10467,2025-03-09 23:59:59.999,5957192115.126545,4056988,33400.98955,2927084329.320506,0
304,2025-03-10,80728.0,85310.9,76573.85,82589.99,42871.31376,2025-03-16 23:59:59.999,3506622176.3143935,2625297,21403.09688,1751021267.6101952,0
305,2025-03-17,82578.01,87476.29,81133.53,86083.58,23373.82284,2025-03-23 23:59:59.999,1965136670.1846857,1515477,11449.22004,962555749.8454787,0
306,2025-03-24,86080.0,88781.22,81535.92,82371.91,24516.3416,2025-03-30 23:59:59.999,2113237052.16832,1465150,11924.95321,1028372893.7669865,0
307,2025-03-31,82380.0,88500.0,77088.0,78365.18,38502.5417,2025-04-06 23:59:59.999,3205611760.365109,2663419,18658.75155,1554779240.636073,0
308,2025-04-07,78368.0,86085.0,74440.0,83737.17,66690.35566,2025-04-13 23:59:59.999,5311248853.786887,3899328,32428.49228,2582915865.453485,0
309,2025-04-14,83737.17,86471.17,83104.0,85179.99,22329.26822,2025-04-20 23:59:59.999,1890943997.1904604,1528428,10625.78826,899878607.1853777,0
310,2025-04-21,85179.98,95830.9,85141.47,93777.59,35405.32141,2025-04-27 23:59:59.999,3255615484.134027,2568207,17639.64737,1621883913.842881,0
311,2025-04-28,93777.6,97932.0,92843.52,94280.01,23176.42987,2025-05-04 23:59:59.999,2212322309.59579,2096151,11604.88543,1108406420.310858,0
312,2025-05-05,94280.0,104989.99,93371.31,104128.0,29443.95401,2025-05-11 23:59:59.999,2947908231.711813,6334638,14952.82298,1497450088.4150257,0
313,2025-05-12,104128.01,106691.85,100732.21,106489.84,26781.10855,2025-05-18 23:59:59.999,2775006297.527651,8807330,13513.13584,1400798026.0408475,0
314,2025-05-19,106489.97,112000.0,102107.93,109058.0,34138.38421,2025-05-25 23:59:59.999,3680224495.7591834,5056859,17610.49645,1899767889.0171912,0
315,2025-05-26,109058.0,110799.1,103127.0,105702.01,25833.77715,2025-06-01 23:59:59.999,2770169915.0029535,5454368,12291.05221,1317732763.9031446,0
316,2025-06-02,105702.01,106886.62,100410.0,105787.54,21354.67255,2025-06-08 23:59:59.999,2232969312.2636933,3093573,10658.47764,1115023879.5446055,0
317,2025-06-09,105787.54,110680.0,102765.17,105604.3,27309.66649,2025-06-15 23:59:59.999,2918688096.2116194,4135683,13588.62132,1452664730.44017,0
318,2025-06-16,105604.3,108990.04,98208.67,100996.0,31383.70473,2025-06-22 23:59:59.999,3260187277.2754364,4341812,15197.12951,1579640041.4888082,0
319,2025-06-23,100996.0,108555.0,99671.42,108382.0,28131.07984,2025-06-29 23:59:59.999,2969408995.2994275,3659494,14741.54446,1555544738.2456362,0
320,2025-06-30,108382.0,110573.45,105119.44,109222.0,19242.78183,2025-07-06 23:59:59.999,2081447039.8878741,2391245,9801.23577,1060916478.2688628,0
321,2025-07-07,109222.01,119500.0,107438.45,119134.43,27710.97609,2025-07-13 23:59:59.999,3162241883.9137406,3558303,14162.36978,1615645201.048533,0
322,2025-07-14,119134.43,123250.0,115715.42,117324.01,41126.06224,2025-07-20 23:59:59.999,4887589921.818759,3018648,19280.33579,2291521199.151133,0
323,2025-07-21,117324.01,120308.94,114750.0,119475.93,30438.68914,2025-07-27 23:59:59.999,3582258240.159486,2367477,15592.03941,1835524990.7617376,0
324,2025-07-28,119475.94,119841.46,111906.7,114228.32,28499.14291,2025-08-03 23:59:59.999,3308116438.785186,1980063,13992.29713,1625077521.5633173,0
325,2025-08-04,114228.32,119347.67,112648.59,119327.1,21458.56679,2025-08-10 23:59:59.999,2488229660.540089,1316498,11186.15689,1297912277.588784,0
326,2025-08-11,119327.09,124556.47,116866.0,117490.0,29006.9017,2025-08-17 23:59:59.999,3472969933.527084,2109556,14480.49806,1734719749.6295247,0
327,2025-08-18,117489.99,117630.83,110636.12,113491.2,28045.34398,2025-08-24 23:59:59.999,3208166016.8017225,2617597,13543.70675,1549683124.2320466,0
328,2025-08-25,113491.2,113661.06,107364.63,108270.38,28592.62599,2025-08-31 23:59:59.999,3160622214.934386,2611452,13534.0548,1495811602.8504546,0
329,2025-09-01,108270.37,113418.82,107264.33,111144.4,22566.96102,2025-09-07 23:59:59.999,2495080438.623658,2966380,11061.70204,1223192453.025669,0
330,2025-09-08,111140.01,116800.0,110630.0,115343.0,20512.55648,2025-09-14 23:59:59.999,2337033267.8073597,2634103,10673.04944,1215882784.5579877,0
331,2025-09-15,115342.79,117996.97,114411.76,115314.26,16996.67888,2025-09-21 23:59:59.999,1973850561.9871912,2763339,8175.70294,949629209.6538405,0
332,2025-09-22,115314.25,115453.28,111820.12,112755.99,3305.65277,2025-09-28 23:59:59.999,375038367.4550104,381913,1499.91179,170108465.053929,0
