,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
24,2019-07-01,3.3821,4.0763,2.9099,3.3039,2315244.87,2019-07-07 23:59:59.999,8077428.325013,23714,959319.28,3348266.18669,0
25,2019-07-08,3.3038,3.58,2.596,2.78,1936826.58,2019-07-14 23:59:59.999,5929001.592722,16839,773865.63,2388896.109167,0
26,2019-07-15,2.78,2.92,2.06,2.55,1717138.43,2019-07-21 23:59:59.999,4322889.554764,11942,694176.01,1744058.516427,0
27,2019-07-22,2.5581,2.5821,2.1,2.207,837544.65,2019-07-28 23:59:59.999,1966241.652019,7551,317642.48,747465.080632,0
28,2019-07-29,2.2245,2.7411,1.9683,2.5087,1327539.53,2019-08-04 23:59:59.999,3090897.420944,9075,560338.18,1315217.768384,0
29,2019-08-05,2.5227,2.6503,2.136,2.416,995447.45,2019-08-11 23:59:59.999,2379642.720613,6618,494268.31,1183971.264918,0
30,2019-08-12,2.4214,2.59,2.1598,2.4738,848862.24,2019-08-18 23:59:59.999,2022626.059456,5602,379102.08,909602.923649,0
31,2019-08-19,2.4972,2.6023,2.025,2.0711,989272.8,2019-08-25 23:59:59.999,2242906.017381,6173,452403.96,1036321.523692,0
32,2019-08-26,2.0818,2.1692,1.7245,1.7732,730053.37,2019-09-01 23:59:59.999,1387932.074431,4556,242868.37,462462.050948,0
33,2019-09-02,1.7744,1.9475,1.6824,1.823,436921.26,2019-09-08 23:59:59.999,788382.824865,2719,199454.87,361752.941922,0
34,2019-09-09,1.8362,1.8753,1.5193,1.6111,473829.37,2019-09-15 23:59:59.999,788535.972005,3010,239882.07,396592.27211,0
35,2019-09-16,1.6168,1.9218,1.5485,1.82,680264.27,2019-09-22 23:59:59.999,1208220.033548,4228,318152.44,569094.065122,0
36,2019-09-23,1.8125,2.0605,1.4689,1.7054,797565.4,2019-09-29 23:59:59.999,1378241.617231,5488,359010.47,627581.804857,0
37,2019-09-30,1.7009,2.2667,1.6383,2.1656,482214.04,2019-10-06 23:59:59.999,931577.051465,4065,206498.38,402712.500182,0
38,2019-10-07,2.1549,2.95,2.1085,2.4977,1206103.09,2019-10-13 23:59:59.999,3105443.261752,10279,514376.63,1333456.788667,0
39,2019-10-14,2.4709,2.6734,2.1821,2.4465,708527.58,2019-10-20 23:59:59.999,1713410.137767,6540,264264.12,641517.08268,0
40,2019-10-21,2.4439,3.1733,2.384,2.6818,858702.24,2019-10-27 23:59:59.999,2315233.084249,9287,355839.87,962284.264641,0
41,2019-10-28,2.6851,2.89,2.5156,2.6581,338761.72,2019-11-03 23:59:59.999,916505.560597,3858,148939.56,404454.971047,0
42,2019-11-04,2.6549,2.8495,2.615,2.7775,240952.61,2019-11-10 23:59:59.999,653443.363121,3087,116023.93,315031.34623,0
43,2019-11-11,2.7696,3.15,2.625,2.9037,500066.39,2019-11-17 23:59:59.999,1459668.957246,4952,177510.7,519535.158417,0
44,2019-11-18,2.9183,2.9589,2.1002,2.2078,482602.27,2019-11-24 23:59:59.999,1210345.923893,5225,166766.97,422029.905314,0
45,2019-11-25,2.2292,2.3914,2.0347,2.1697,472412.0,2019-12-01 23:59:59.999,1047991.084734,4227,155090.76,344708.768815,0
46,2019-12-02,2.158,2.2009,1.96,2.0548,222132.83,2019-12-08 23:59:59.999,459013.763958,1782,102271.42,212558.479782,0
47,2019-12-09,2.0683,2.3005,1.9629,2.0692,301477.83,2019-12-15 23:59:59.999,652159.528581,2797,110156.15,238445.979315,0
48,2019-12-16,2.0692,2.0713,1.6228,1.914,377120.47,2019-12-22 23:59:59.999,690983.182825,3042,162388.29,299060.921845,0
49,2019-12-23,1.9409,1.9597,1.7588,1.87,191306.41,2019-12-29 23:59:59.999,357558.138075,1335,123217.26,229964.569227,0
50,2019-12-30,1.87,1.8832,1.6917,1.7941,74693.32,2020-01-05 23:59:59.999,133549.580621,974,33966.5,61102.33316,0
51,2020-01-06,1.7996,2.3455,1.7996,2.2448,342843.39,2020-01-12 23:59:59.999,745678.339484,3524,166693.63,363354.908684,0
52,2020-01-13,2.2165,2.8505,2.1567,2.6095,453054.0,2020-01-19 23:59:59.999,1147460.673563,6109,233035.17,589225.008323,0
53,2020-01-20,2.621,2.7355,2.3549,2.5707,328231.34,2020-01-26 23:59:59.999,837282.258798,3704,175567.99,445673.191748,0
54,2020-01-27,2.5707,2.9364,2.5645,2.822,275643.33,2020-02-02 23:59:59.999,764180.33538,3985,114092.27,318609.468489,0
55,2020-02-03,2.8434,3.5044,2.6723,3.5044,350170.1,2020-02-09 23:59:59.999,1092032.378751,5321,167649.97,528550.31855,0
56,2020-02-10,3.4929,4.8596,3.2828,4.4735,756131.94,2020-02-16 23:59:59.999,3092129.245571,11900,381123.66,1564278.5533,0
57,2020-02-17,4.4651,4.83,3.8545,4.2776,620184.1,2020-02-23 23:59:59.999,2677387.540253,9482,299678.09,1296716.079558,0
58,2020-02-24,4.2365,4.3639,3.3074,3.88,777576.03,2020-03-01 23:59:59.999,3010774.515778,10644,348205.93,1346219.561641,0
59,2020-03-02,3.8488,4.9667,3.8193,4.0394,645135.44,2020-03-08 23:59:59.999,2877912.53558,9765,274536.44,1222966.378657,0
60,2020-03-09,4.0637,4.3686,1.35,2.09,2066269.74,2020-03-15 23:59:59.999,5883930.300895,23804,939518.56,2657087.846662,0
61,2020-03-16,2.0835,2.69,1.56,1.9903,1806324.06,2020-03-22 23:59:59.999,3722792.164008,19790,923699.67,1907867.141327,0
62,2020-03-23,1.984,2.3768,1.9431,2.013,659480.63,2020-03-29 23:59:59.999,1430001.476362,6721,302357.56,653328.755852,0
63,2020-03-30,2.0159,2.4524,2.005,2.264,289491.16,2020-04-05 23:59:59.999,649103.335031,3885,162922.62,366614.761769,0
64,2020-04-06,2.2718,3.6484,2.2718,3.4164,1187849.23,2020-04-12 23:59:59.999,3680681.272414,14412,581588.07,1799763.016449,0
65,2020-04-13,3.4116,3.8327,2.9836,3.6051,922923.73,2020-04-19 23:59:59.999,3144004.219632,11673,450542.56,1539243.987939,0
66,2020-04-20,3.5917,3.9799,3.3783,3.7284,589465.27,2020-04-26 23:59:59.999,2161871.238326,8454,268883.2,988395.814225,0
67,2020-04-27,3.7285,3.9955,3.4752,3.7217,726987.02,2020-05-03 23:59:59.999,2735140.259306,8590,324382.64,1228166.132246,0
68,2020-05-04,3.7244,4.2109,3.4781,3.7593,925023.01,2020-05-10 23:59:59.999,3506106.990234,9628,415000.5,1593311.682707,0
69,2020-05-11,3.7655,3.8557,3.2983,3.7912,338968.12,2020-05-17 23:59:59.999,1243067.764093,4104,137774.78,508198.915462,0
70,2020-05-18,3.794,4.1711,3.7358,3.785,315580.52,2020-05-24 23:59:59.999,1248569.400913,4306,154298.55,610523.980236,0
71,2020-05-25,3.78,4.2837,3.7685,4.129,235177.89,2020-05-31 23:59:59.999,941358.908244,2960,130827.39,526660.555864,0
72,2020-06-01,4.1311,4.6101,4.12,4.35,277780.77,2020-06-07 23:59:59.999,1220958.303784,4019,144819.54,637444.039341,0
73,2020-06-08,4.3357,4.506,3.86,3.935,185286.37,2020-06-14 23:59:59.999,771691.734465,2842,86703.14,360909.694653,0
74,2020-06-15,3.9181,4.2402,3.65,4.17,363282.33,2020-06-21 23:59:59.999,1449268.757913,3997,186417.42,756206.352309,0
75,2020-06-22,4.1852,4.938,4.1852,4.5558,471572.7,2020-06-28 23:59:59.999,2186411.190979,6040,281335.0,1308596.562292,0
76,2020-06-29,4.5736,4.9177,4.4254,4.7481,218273.81,2020-07-05 23:59:59.999,1029961.597631,2957,114978.97,543843.899618,0
77,2020-07-06,4.7457,7.3861,4.7457,7.3861,790765.13,2020-07-12 23:59:59.999,4743833.536381,11507,420106.38,2516608.422114,0
78,2020-07-13,7.3678,8.89,6.8743,8.0839,894905.73,2020-07-19 23:59:59.999,7177756.743778,15990,448961.01,3600782.570119,0
79,2020-07-20,8.095,8.1348,6.9485,7.5,434306.74,2020-07-26 23:59:59.999,3287537.348786,8497,185031.01,1403389.791764,0
80,2020-07-27,7.4906,8.7881,6.523,8.2824,870807.02,2020-08-02 23:59:59.999,6632724.852443,17521,414708.97,3167398.00805,0
81,2020-08-03,8.2943,15.0,8.1578,13.8187,1504024.61,2020-08-09 23:59:59.999,17787712.574157,27505,650010.76,7543437.543009,0
82,2020-08-10,13.8188,20.15,12.1304,18.8202,1027818.66,2020-08-16 23:59:59.999,16576645.185469,27946,572334.24,9276430.257695,0
83,2020-08-17,18.8477,19.6757,12.8827,15.1648,1202929.61,2020-08-23 23:59:59.999,19101024.706511,33601,578007.16,9154660.183237,0
84,2020-08-24,15.1648,17.7787,13.481,16.4541,617983.32,2020-08-30 23:59:59.999,9465187.678692,18478,292297.93,4479898.817905,0
85,2020-08-31,16.5145,16.9465,9.0,12.7509,944644.57,2020-09-06 23:59:59.999,12208184.821685,33180,421548.98,5417245.908043,0
86,2020-09-07,12.8675,13.2515,10.123,12.0007,585366.41,2020-09-13 23:59:59.999,7192668.98925,11283,266325.7,3286488.029232,0
87,2020-09-14,11.951,12.3694,9.5,9.7418,443546.08,2020-09-20 23:59:59.999,4818259.546042,8190,187575.05,2033619.071495,0
88,2020-09-21,9.6896,11.2,7.2727,10.8086,1285362.53,2020-09-27 23:59:59.999,11982354.281314,21809,552780.04,5222569.590237,0
89,2020-09-28,10.8095,11.053,8.8136,9.4007,955614.37,2020-10-04 23:59:59.999,9255788.950634,16875,451184.44,4373117.31097,0
90,2020-10-05,9.3836,11.0187,8.3903,10.8516,758758.34,2020-10-11 23:59:59.999,7381839.810775,14402,351854.72,3439787.525649,0
91,2020-10-12,10.8429,11.8091,10.2676,10.9393,534885.49,2020-10-18 23:59:59.999,5872447.845959,12509,249649.79,2738459.108071,0
92,2020-10-19,10.9755,12.95,9.7796,12.1393,647073.77,2020-10-25 23:59:59.999,7428115.892705,16042,250037.34,2904084.775684,0
93,2020-10-26,12.1362,12.4806,10.7344,11.576,576082.09,2020-11-01 23:59:59.999,6629594.165771,13941,244364.32,2812861.040941,0
94,2020-11-02,11.5783,13.6198,9.7645,12.737,979064.55,2020-11-08 23:59:59.999,11307231.74439,23344,461042.96,5365841.488968,0
95,2020-11-09,12.7822,13.4734,11.8549,12.1247,706626.47,2020-11-15 23:59:59.999,8981983.028546,18221,283083.68,3597273.206244,0
96,2020-11-16,12.1173,15.72,12.0053,14.5207,866347.11,2020-11-22 23:59:59.999,11947942.987271,24689,400095.61,5513299.238053,0
97,2020-11-23,14.6162,16.4,11.2,13.3806,810650.0,2020-11-29 23:59:59.999,11125473.717843,24859,367947.05,5095086.712234,0
98,2020-11-30,13.4639,14.8489,12.52,13.484,555335.05,2020-12-06 23:59:59.999,7603146.302829,17307,247842.2,3389259.351879,0
99,2020-12-07,13.5335,13.5557,11.4278,12.94,479022.38,2020-12-13 23:59:59.999,5872469.843119,13220,212356.56,2610901.186825,0
100,2020-12-14,12.9441,14.5161,12.3195,13.0824,562381.59,2020-12-20 23:59:59.999,7519789.429243,16720,267953.29,3586590.147431,0
101,2020-12-21,13.0604,13.2859,8.0195,12.0789,850341.64,2020-12-27 23:59:59.999,9494397.846235,22400,423534.89,4623894.849902,0
102,2020-12-28,12.1706,14.0297,10.8,13.7119,1069682.05,2021-01-03 23:59:59.999,13046353.99908,25444,451011.41,5550652.149333,0
103,2021-01-04,13.7375,18.48,12.25,16.2597,1761995.28,2021-01-10 23:59:59.999,26939211.200883,53268,837014.32,12847812.562605,0
104,2021-01-11,16.2299,23.7417,12.5,23.3139,2432637.01,2021-01-17 23:59:59.999,45114019.422631,59901,1240709.9,23166978.563194,0
105,2021-01-18,23.3426,25.51,16.9986,24.7935,1757993.98,2021-01-24 23:59:59.999,38093466.677469,55560,868445.8,18923744.50742,0
106,2021-01-25,24.8304,25.8017,20.25,22.5811,1161361.61,2021-01-31 23:59:59.999,26607165.956497,42103,580978.23,13318992.405803,0
107,2021-02-01,22.5694,27.009,21.65,24.786,1162675.08,2021-02-07 23:59:59.999,28421093.038531,46975,564656.81,13864361.581754,0
108,2021-02-08,24.752,35.757,24.0,33.1887,1027317.59,2021-02-14 23:59:59.999,29477734.101894,48039,504047.11,14561130.125573,0
109,2021-02-15,33.3137,36.9386,26.9,34.1175,991232.36,2021-02-21 23:59:59.999,33038786.045285,48047,473454.09,15784500.110657,0
110,2021-02-22,34.2269,36.0,20.8,24.7043,1076073.36,2021-02-28 23:59:59.999,29088907.443896,48165,478369.26,12961001.834002,0
111,2021-03-01,24.8026,31.4657,24.6393,28.601,638565.88,2021-03-07 23:59:59.999,18088644.78776,26284,319017.07,9060076.973701,0
112,2021-03-08,28.6521,32.2667,26.9356,28.5352,434413.1,2021-03-14 23:59:59.999,12878372.565746,20278,219971.2,6533837.640023,0
113,2021-03-15,28.5288,31.4256,26.3255,29.276,354255.67,2021-03-21 23:59:59.999,10272323.396135,16637,164868.42,4804327.681558,0
114,2021-03-22,29.1733,29.4493,23.65,26.6634,369483.53,2021-03-28 23:59:59.999,9766255.014434,19535,167629.52,4461137.308868,0
115,2021-03-29,26.4913,33.1814,26.255,30.7469,329546.94,2021-04-04 23:59:59.999,9752356.467965,18923,183307.66,5448738.192314,0
116,2021-04-05,30.7838,35.2499,29.6271,33.875,362350.14,2021-04-11 23:59:59.999,11856185.88319,21903,204887.62,6747129.620852,0
117,2021-04-12,33.9251,45.0,29.782,39.1493,786493.57,2021-04-18 23:59:59.999,29949726.186067,55646,372063.42,14306911.137122,0
118,2021-04-19,39.2791,43.0,29.749,31.515,956497.537,2021-04-25 23:59:59.999,34173505.769016,51148,436307.09,15658360.073611,0
119,2021-04-26,31.75,41.49,31.43,39.503,513970.173,2021-05-02 23:59:59.999,19222006.638286,24931,246752.089,9198354.991015,0
120,2021-05-03,39.435,53.0,38.75,52.324,702176.285,2021-05-09 23:59:59.999,32709379.283314,42773,378783.932,17700895.189802,0
121,2021-05-10,52.38,53.047,37.251,40.814,844070.51,2021-05-16 23:59:59.999,37855343.524634,49148,430643.937,19300278.191956,0
122,2021-05-17,40.642,46.0,15.049,19.857,2121554.579,2021-05-23 23:59:59.999,58077528.094944,83325,1021509.506,28939499.905825,0
123,2021-05-24,19.955,35.337,19.704,26.813,1501007.719,2021-05-30 23:59:59.999,41276992.028149,53772,803588.786,22021314.091447,0
124,2021-05-31,26.799,34.0,25.599,27.511,829650.955,2021-06-06 23:59:59.999,24328415.189753,36358,407330.49,11992307.019982,0
125,2021-06-07,27.576,31.044,20.0,23.366,821016.827,2021-06-13 23:59:59.999,19566410.667225,32756,396118.178,9415681.439835,0
126,2021-06-14,23.376,26.9,19.086,21.645,916111.146,2021-06-20 23:59:59.999,20776713.543733,32001,465131.413,10586960.700364,0
127,2021-06-21,21.689,21.852,15.0,18.404,1278678.905,2021-06-27 23:59:59.999,22537418.827811,40518,577322.915,10228131.075841,0
128,2021-06-28,18.398,22.0,17.268,19.244,795902.566,2021-07-04 23:59:59.999,14855164.367244,23333,383784.046,7186060.042852,0
129,2021-07-05,19.239,21.264,17.635,18.375,751971.078,2021-07-11 23:59:59.999,14341963.940093,20554,304108.156,5801533.82674,0
130,2021-07-12,18.366,18.605,15.009,15.529,718646.813,2021-07-18 23:59:59.999,11696058.727656,14638,320699.461,5195025.791975,0
131,2021-07-19,15.468,17.132,13.4,16.764,1049742.122,2021-07-25 23:59:59.999,15759619.646304,20882,471936.876,7138510.036281,0
132,2021-07-26,16.76,24.0,16.691,22.142,1668906.277,2021-08-01 23:59:59.999,33670330.007752,36439,648175.764,13240065.710207,0
133,2021-08-02,22.045,25.185,21.342,23.041,923221.915,2021-08-08 23:59:59.999,21848030.941497,25027,430713.874,10188854.599627,0
134,2021-08-09,23.158,27.982,22.1,27.922,787655.721,2021-08-15 23:59:59.999,20250614.10818,24517,330889.654,8552734.90595,0
135,2021-08-16,27.981,30.464,24.5,28.021,955715.68,2021-08-22 23:59:59.999,26111136.072145,30775,439746.309,12047150.340532,0
136,2021-08-23,28.0,29.31,23.9,25.77,556445.169,2021-08-29 23:59:59.999,14850076.22737,18628,244213.822,6478536.418978,0
137,2021-08-30,25.85,33.63,24.33,33.6,608965.39,2021-09-05 23:59:59.999,17541059.779086,19764,276343.593,8011581.229306,0
138,2021-09-06,33.57,36.37,23.55,29.46,971362.642,2021-09-12 23:59:59.999,28251588.110711,39441,493836.218,14453103.866452,0
139,2021-09-13,29.39,32.1,25.24,27.38,776449.44,2021-09-19 23:59:59.999,22279150.0011,31585,341767.47,9853011.9396,0
140,2021-09-20,27.33,27.42,20.84,24.61,1141582.211,2021-09-26 23:59:59.999,27027044.892487,35504,539821.511,12777977.17526,0
141,2021-09-27,24.56,28.18,22.0,27.54,496685.66,2021-10-03 23:59:59.999,12318674.4344,18836,237380.26,5914991.2811,0
142,2021-10-04,27.54,28.23,25.22,25.58,424074.75,2021-10-10 23:59:59.999,11341025.6439,21809,189412.11,5074676.0428,0
143,2021-10-11,25.55,28.7,23.53,26.52,501800.23,2021-10-17 23:59:59.999,13146337.8329,23364,269096.48,7079755.3475,0
144,2021-10-18,26.55,31.52,25.28,29.72,466647.65,2021-10-24 23:59:59.999,13033877.4739,22236,197308.51,5559319.8674,0
145,2021-10-25,29.74,33.91,28.0,30.03,501371.67,2021-10-31 23:59:59.999,15481182.5137,29828,242342.96,7483469.7572,0
146,2021-11-01,30.03,34.5,29.16,32.36,362919.63,2021-11-07 23:59:59.999,11561217.2125,24482,173064.84,5516697.7003,0
147,2021-11-08,32.36,38.5,30.6,33.78,490254.776,2021-11-14 23:59:59.999,16995654.524123,32873,236650.736,8254030.353323,0
148,2021-11-15,33.79,34.7,25.8,29.1,485341.5,2021-11-21 23:59:59.999,14230959.3364,20252,201266.53,5894639.1015,0
149,2021-11-22,28.99,29.02,22.68,24.77,324460.28,2021-11-28 23:59:59.999,8227813.6003,13662,128837.6,3269720.7257,0
150,2021-11-29,24.9,26.91,15.33,19.48,521868.149,2021-12-05 23:59:59.999,11209096.189425,15831,209981.8,4583306.4597,0
151,2021-12-06,19.55,23.21,17.25,20.43,543243.25,2021-12-12 23:59:59.999,11090934.379,16767,255889.61,5262684.1716,0
152,2021-12-13,20.53,20.55,17.31,18.8,473442.32,2021-12-19 23:59:59.999,8915519.5143,12704,219040.7,4122998.6826,0
153,2021-12-20,18.83,23.59,18.05,23.0,429981.73,2021-12-26 23:59:59.999,9023460.7841,13019,217096.19,4582572.9681,0
154,2021-12-27,23.03,24.49,19.05,21.86,417679.41,2022-01-02 23:59:59.999,8921786.4745,12652,214442.14,4585925.3223,0
155,2022-01-03,21.86,28.66,21.25,27.53,818067.5,2022-01-09 23:59:59.999,20480331.7085,37259,399858.22,10008733.2035,0
156,2022-01-10,27.53,28.69,23.95,25.48,294963.8,2022-01-16 23:59:59.999,7810023.5497,16950,131956.36,3492447.1922,0
157,2022-01-17,25.57,25.62,14.25,16.64,556889.701,2022-01-23 23:59:59.999,10364933.8627,22269,261592.7,4851252.4008,0
158,2022-01-24,16.55,18.12,13.5,17.76,773564.828,2022-01-30 23:59:59.999,12083884.7999,19474,265602.63,4175278.1848,0
159,2022-01-31,17.87,18.32,15.25,18.07,314390.42,2022-02-06 23:59:59.999,5322495.0832,10233,149658.17,2532664.5644,0
160,2022-02-07,18.12,19.55,15.54,15.61,212261.38,2022-02-13 23:59:59.999,3782575.7569,8189,93849.97,1681755.7909,0
161,2022-02-14,15.61,17.46,14.41,14.57,433917.73,2022-02-20 23:59:59.999,7027842.8983,10753,185181.89,3007475.0983,0
162,2022-02-21,14.57,15.32,11.41,13.58,517655.242,2022-02-27 23:59:59.999,6997512.629292,16087,248721.01,3352922.9363,0
163,2022-02-28,13.53,15.89,13.26,13.33,232977.68,2022-03-06 23:59:59.999,3389057.0085,8945,110112.24,1605250.6225,0
164,2022-03-07,13.3,14.47,12.43,12.7,380178.91,2022-03-13 23:59:59.999,5073294.7584,8725,145596.27,1942111.4088,0
165,2022-03-14,12.69,15.42,12.62,14.56,396876.47,2022-03-20 23:59:59.999,5673933.0829,7888,161167.04,2272019.9654,0
166,2022-03-21,14.56,16.9,14.31,16.86,164495.82,2022-03-27 23:59:59.999,2573597.3983,5062,84089.53,1314375.1002,0
167,2022-03-28,16.87,18.34,16.14,18.11,183537.21,2022-04-03 23:59:59.999,3172052.1138,5596,79514.8,1373845.8325,0
168,2022-04-04,17.98,18.01,15.05,15.22,251738.64,2022-04-10 23:59:59.999,4073711.6408,5361,164684.6,2667840.0456,0
169,2022-04-11,15.24,15.24,13.35,13.72,172906.88,2022-04-17 23:59:59.999,2449793.6361,4170,64292.39,906733.9917,0
170,2022-04-18,13.69,14.48,13.05,13.29,101492.9,2022-04-24 23:59:59.999,1386211.6877,3387,43934.05,603702.8693,0
171,2022-04-25,13.29,13.5,10.68,11.3,208211.61,2022-05-01 23:59:59.999,2535836.1557,5133,87615.55,1078437.5907,0
172,2022-05-02,11.31,12.28,9.84,10.0,229008.58,2022-05-08 23:59:59.999,2539049.191605,5005,74977.08,821732.5587,0
173,2022-05-09,10.03,10.14,5.06,7.96,975185.483,2022-05-15 23:59:59.999,6914217.560512,17085,326141.36,2359720.4659,0
174,2022-05-16,7.89,7.96,6.64,7.32,337119.49,2022-05-22 23:59:59.999,2449115.8506,7538,156522.77,1137034.0148,0
175,2022-05-23,7.29,7.66,6.2,6.72,635554.58,2022-05-29 23:59:59.999,4341437.122,17808,267049.51,1814166.315,0
176,2022-05-30,6.71,7.88,6.65,7.64,631956.74,2022-06-05 23:59:59.999,4585769.811,17111,295556.53,2146475.4684,0
177,2022-06-06,7.64,9.62,6.26,6.26,1860220.15,2022-06-12 23:59:59.999,15205073.6971,46267,1077809.94,8860602.2084,0
178,2022-06-13,6.26,7.49,5.29,6.6,2375748.0,2022-06-19 23:59:59.999,14721084.1655,80746,1014998.77,6317940.4114,0
179,2022-06-20,6.58,7.56,6.3,6.69,937929.11,2022-06-26 23:59:59.999,6576032.8466,25420,443155.21,3111432.3842,0
180,2022-06-27,6.69,7.24,5.86,6.19,543009.77,2022-07-03 23:59:59.999,3541520.5724,9103,215922.51,1395726.3366,0
181,2022-07-04,6.19,6.82,6.01,6.19,436391.37,2022-07-10 23:59:59.999,2788945.6201,5111,207542.44,1327086.8281,0
182,2022-07-11,6.2,7.3,5.697,6.336,421114.38,2022-07-17 23:59:59.999,2626445.58243,5255,171920.14,1075271.83129,0
183,2022-07-18,6.339,8.053,6.336,7.1,514983.0,2022-07-24 23:59:59.999,3612871.81758,8247,202369.78,1418603.48451,0
184,2022-07-25,7.085,8.202,6.084,7.704,437172.44,2022-07-31 23:59:59.999,3171376.08242,8113,209763.87,1523942.85048,0
185,2022-08-01,7.65,8.363,7.02,8.341,309190.83,2022-08-07 23:59:59.999,2316293.39932,5514,107134.28,809075.31976,0
186,2022-08-08,8.331,9.5,8.24,8.779,513824.84,2022-08-14 23:59:59.999,4571754.21487,11714,248712.49,2215352.26389,0
187,2022-08-15,8.745,9.643,6.666,7.085,290578.47,2022-08-21 23:59:59.999,2306154.21017,7402,121617.15,974306.13756,0
188,2022-08-22,7.089,7.372,6.229,6.246,256443.85,2022-08-28 23:59:59.999,1741173.35149,5013,109850.95,745726.71784,0
189,2022-08-29,6.248,7.27,6.21,7.14,214651.98,2022-09-04 23:59:59.999,1443083.77471,4388,107613.89,726869.554,0
190,2022-09-05,7.193,8.183,6.581,8.033,299862.15,2022-09-11 23:59:59.999,2218930.19595,5891,146158.59,1085436.49576,0
191,2022-09-12,8.03,8.302,6.98,7.503,223017.99,2022-09-18 23:59:59.999,1709506.51719,4742,95726.88,733732.10334,0
192,2022-09-19,7.544,8.07,6.522,7.877,163445.87,2022-09-25 23:59:59.999,1182393.40784,3694,64814.39,468754.61226,0
193,2022-09-26,7.821,8.531,7.5,7.779,69687.87,2022-09-29 02:59:59.999,559887.91594,1357,28796.0,231373.1799,0
194,2024-01-22,13.561,14.999,12.222,14.417,10491.79,2024-01-28 23:59:59.999,147700.42415,1000,4956.75,69957.56912,0
195,2024-01-29,14.406,18.822,14.344,18.167,74332.04,2024-02-04 23:59:59.999,1263306.48549,5385,36229.77,614076.12152,0
